# ----------------------------------------
# Páginas e telas: Caminho da página e classe da tela
# Conta: Bahia.ba
# Propriedade: Bahia.ba – GA4
# ----------------------------------------
# 
# Todos os usuários
# Data de início: 20260101
# Data de término: 20260819
Caminho da página e classe da tela,Visualizações,Usuários ativos,Visualizações por usuário ativo,Tempo médio de engajamento por usuário ativo,Contagem de eventos,Eventos principais,Receita total
/salvador/concessionaria-rebate-denuncia-de-vereador-e-afirma-que-estrutura-da-ponte-e-temporaria/,472,397,1.1889168765743072,50.9647355163728,1642,0,0
/esporte/atleta-do-atletico-mg-e-alvo-de-investigacao-por-lavagem-de-dinheiro/,469,435,1.07816091954023,51.06206896551724,2014,0,0
/salvador/suspeita-de-planejar-sequestro-em-salvador-usava-redes-sociais-para-pregar-fe-em-cristo/,466,362,1.287292817679558,60.248618784530386,1289,0,0
/brasil/,464,332,1.3975903614457832,18.81024096385542,1282,0,0
/esporte/ssa-fc-x-fluminense-de-feira-onde-assistir-e-tudo-sobre-a-final-da-serie-b-do-baianao/,460,365,1.2602739726027397,23.698630136986303,1689,0,0
/esporte/rogerio-ceni-indica-chegadas-e-saidas-no-elenco-do-bahia/,459,396,1.1590909090909092,35.724747474747474,1654,0,0
/salvador/salvador-abre-festejos-de-santo-antonio-com-programacao-ate-13-de-junho/,459,374,1.2272727272727273,41.43048128342246,1725,0,0
/economia/pis-pasep-abono-salarial-2026-comeca-a-ser-pago-em-fevereiro-veja-calendario/,457,402,1.13681592039801,57.66169154228856,1821,0,0
/politica/nikolas-ferreira-oferece-solucao-para-atrito-entre-flavio-e-michelle-bolsonaro/,457,403,1.1339950372208436,42.126550868486355,1794,0,0
/entretenimento/historiadora-defende-que-palavra-mulata-nao-vem-de-mula/,456,364,1.2527472527472527,53.01648351648352,1753,0,0
/politica/prefeitura-de-salvador-reajusta-iptu-e-taxa-de-lixo-para-2026-em-446/,453,382,1.1858638743455496,40.53664921465968,1839,0,0
/salvador/ciclone-e-el-nino-o-que-pode-acontecer-em-salvador/,451,390,1.1564102564102565,41.11794871794872,1650,0,0
/politica/acm-neto-perde-apoio-de-ao-menos-40-prefeitos-para-jeronimo-veja-lista/,449,366,1.226775956284153,62.243169398907106,1710,0,0
/politica/apos-racha-com-flavio-michelle-bolsonaro-indicara-candidatura-ao-senado/,449,399,1.1253132832080202,33.49874686716792,1748,0,0
/esporte/bahia-avanca-por-contratacao-de-zagueiro-espanhol-revelado-pelo-atletico-de-madrid/,447,364,1.228021978021978,53.74175824175824,1601,0,0
/justica/oab-ba-sai-em-defesa-de-advogado-acusado-de-agredir-e-ameacar-companheira-de-morte/,447,348,1.2844827586206897,69.69540229885058,1586,0,0
/politica/tcm-suspende-contrato-de-prefeitura-baiana-com-escritorio-de-advocacia-por-irregularidades/,447,388,1.152061855670103,40.48453608247423,1681,0,0
/bahia/ponte-salvador-itaparica-amplia-vao-central-para-682-metros-veja-video/,446,368,1.2119565217391304,54.24728260869565,1526,0,0
/esporte/vitoria-x-botafogo-confira-as-escalacoes-para-a-23a-rodada-do-brasileirao/,445,368,1.2092391304347827,24.668478260869566,1664,0,0
/entretenimento/escritoras-de-amelia-rodrigues-lancam-livro-na-bienal-do-livro-da-bahia/,444,291,1.5257731958762886,39.3745704467354,1524,0,0
/esporte/entenda-por-que-o-jacuipense-vai-jogar-contra-o-palmeiras-em-londrina/,444,384,1.15625,47.46875,1705,0,0
/social/,444,378,1.1746031746031746,14.16931216931217,1208,0,0
/esporte/confira-as-escalacoes-de-bahia-x-juazeirense-pela-semifinal-do-baianao/,443,383,1.156657963446475,22.148825065274153,1663,0,0
/entretenimento/morre-duda-anizio-filho-de-chico-anysio-aos-56-anos/,441,405,1.0888888888888888,28.7679012345679,1852,0,0
/esporte/confira-as-escalacoes-de-juazeirense-x-bahia-pelo-baianao/,440,333,1.3213213213213213,27,1627,0,0
/salvador/leo-kret-e-presa-durante-operacao-contra-desvios-de-verba/,439,355,1.236619718309859,39.12676056338028,1569,0,0
/bahia/camacari-lanca-programacao-do-camaforro-2026-com-mais-de-50-atracoes/,438,295,1.4847457627118643,50.33898305084746,1553,0,0
/esporte/copa-2-de-julho-sub-15-define-confrontos-das-quartas-de-final-na-bahia/,438,355,1.2338028169014084,48.42253521126761,1586,0,0
/politica/governo-pagou-49-2-milhoes-ao-banco-master-em-precatorios-do-fundef-diz-coluna/,438,339,1.2920353982300885,46.35398230088496,1600,0,0
/municipios/onibus-com-trabalhadores-tomba-na-br-324-e-deixa-um-morto-e-feridos/,437,356,1.2275280898876404,33.42134831460674,1501,0,0
/entretenimento/conhece-o-pao-farofa-aprenda-a-receita-deste-classico-das-padarias-baianas/,436,321,1.3582554517133956,33.348909657320874,1638,0,0
/esporte/cauly-fica-de-fora-da-estreia-do-bahia-contra-o-corinthians-saiba-motivo/,436,393,1.10941475826972,24.587786259541986,1648,0,0
/politica/silvio-humberto-rebate-denuncia-de-rachadinha-acusacoes-levianas/,434,272,1.5955882352941178,68.20588235294117,1398,0,0
/bahia/condenado-por-massacre-em-cinema-passa-a-frequentar-shopping-em-salvador/,430,356,1.2078651685393258,52.37078651685393,1563,0,0
/salvador/confira-as-vagas-do-simm-para-esta-terca-feira-6/,430,303,1.4191419141914192,46.84158415841584,1593,0,0
/esporte/em-noite-de-protestos-veja-publico-e-renda-de-bahia-x-juazeirense/,427,356,1.199438202247191,40,1558,0,0
/politica/jeronimo-defende-novo-circuito-do-carnaval-na-boca-do-rio-salvador-ficou-pequena/,427,352,1.2130681818181819,43.04829545454545,1343,0,0
/salvador/nova-rodoviaria-de-salvador-libera-guarda-volumes-e-estacionamento-veja-precos/,425,346,1.2283236994219653,37.69942196531792,1553,0,0
/esporte/confira-o-publico-e-a-renda-de-vitoria-x-botafogo-no-barradao/,420,345,1.2173913043478262,28.217391304347824,1546,0,0
/politica/com-lucas-reis-pt-da-bahia-define-candidatos-a-camara-dos-deputados-veja-lista/,419,361,1.1606648199445984,60.70914127423823,1494,0,0
/salvador/chuva-volta-a-salvador-na-terca-feira-14-veja-a-previsao-da-semana/,419,375,1.1173333333333333,36.672,1592,0,0
/salvador/vlt-de-salvador-ctb-anuncia-processo-seletivo-com-vagas-para-nivel-medio/,419,316,1.3259493670886076,49.66772151898734,1419,0,0
/entretenimento/marca-brasileira-lanca-colecao-de-maquiagem-de-friends-co-criada-com-fas/,417,355,1.1746478873239437,22.988732394366195,1610,0,0
/salvador/antigo-detran-na-avenida-acm-sera-nova-sede-da-embasa/,417,366,1.139344262295082,56.243169398907106,1472,0,0
/carnaval/divulgada-a-programacao-dos-circuitos-do-carnaval-confira-as-atracoes/,416,329,1.2644376899696048,91.51671732522796,1372,0,0
